tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,Dog_Type,breed,confidence,name,source,jpg_url,text,url
715200624753819648,2016-03-30 15:34:51,12,10,1761,4915,,Chihuahua,0.956787,Michelangelope,Twitter for iPhone,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://t.co/tvVDY0G911
715009755312439296,2016-03-30 02:56:24,12,10,1157,3963,,Chihuahua,0.142288,Siba,Twitter for iPhone,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://t.co/TjnI33RE1i
714982300363173890,2016-03-30 01:07:18,9,10,979,3556,,Brittany spaniel,0.944376,Calbert,Twitter for iPhone,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://t.co/jRm5J3YCmj
714957620017307648,2016-03-29 23:29:14,10,10,1337,3963,,Great Pyrenees,0.251516,Curtis,Twitter for iPhone,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://t.co/s8YcfZrWhK
714631576617938945,2016-03-29 01:53:39,4,10,941,3125,,none,0.0,Benedict,Twitter for iPhone,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,https://t.co/3oeFfHjv0Z
714606013974974464,2016-03-29 00:12:05,12,10,876,3475,,Norfolk terrier,0.293007,None,Twitter for iPhone,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://t.co/zO4eb7C4tG
714258258790387713,2016-03-28 01:10:13,10,10,694,2901,,collie,0.176758,Travis,Twitter for iPhone,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://t.co/Akzl5ynMmE
714251586676113411,2016-03-28 00:43:43,8,10,789,3127,,soft-coated wheaten terrier,0.751962,Thumas,Twitter for iPhone,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,https://t.co/rDVueNIcEi
714214115368108032,2016-03-27 22:14:49,13,10,829,2184,,pug,0.533967,None,Twitter for iPhone,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://t.co/YMx4KWJUAB
714141408463036416,2016-03-27 17:25:54,10,10,1333,4131,,Labrador retriever,0.586951,None,Twitter for iPhone,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://t.co/O2RlKXigHu
713919462244790272,2016-03-27 02:43:58,12,10,752,3147,,Siberian husky,0.463223,Kanu,Twitter for iPhone,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://t.co/7vyAzIURrE
713900603437621249,2016-03-27 01:29:02,99,90,693,2716,,golden retriever,0.371816,None,Twitter for iPhone,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,https://t.co/mpvaVxKmc1
713761197720473600,2016-03-26 16:15:05,12,10,1294,4642,,Brittany spaniel,0.797936,Piper,Twitter for iPhone,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://t.co/QP6GHi5az9
713411074226274305,2016-03-25 17:03:49,11,10,1238,4237,,Great Pyrenees,0.720337,None,Twitter for iPhone,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,https://t.co/jVJJKlPbvq
713177543487135744,2016-03-25 01:35:51,10,10,2716,6897,,whippet,0.734244,Lance,Twitter for iPhone,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://t.co/SqnG9Ap28J
713175907180089344,2016-03-25 01:29:21,10,10,1395,4248,,malamute,0.430624,Opie,Twitter for iPhone,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,https://t.co/xT7XaY4gnW
712809025985978368,2016-03-24 01:11:29,10,10,6369,18186,,Labrador retriever,0.8686709999999999,Stubert,Twitter for iPhone,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://t.co/HVGs5aAKAn
712717840512598017,2016-03-23 19:09:09,10,10,4698,11755,,Great Pyrenees,0.732043,None,Twitter for iPhone,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,https://t.co/83RGhdIQz2
712668654853337088,2016-03-23 15:53:42,10,10,1144,3971,,Labrador retriever,0.829058,Sunny,Twitter for iPhone,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,https://t.co/88aedAmxcl
712438159032893441,2016-03-23 00:37:48,11,10,1484,5073,,Great Pyrenees,0.069457,Kane,Twitter for iPhone,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,https://t.co/7zjEC501Ul
712097430750289920,2016-03-22 02:03:52,10,10,981,3607,,Labrador retriever,0.720481,None,Twitter for iPhone,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://t.co/8AGcQ4hIfK
712092745624633345,2016-03-22 01:45:15,7,10,847,2817,,none,0.0,Steven,Twitter for iPhone,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,https://t.co/tA0ZiQ7JcG
712085617388212225,2016-03-22 01:16:55,11,10,464,3124,,Shih-Tzu,0.625129,Olive,Twitter for iPhone,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",https://t.co/yagmFdKlyL
712065007010385924,2016-03-21 23:55:01,6,10,591,2153,,none,0.0,Chester,Twitter for iPhone,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,https://t.co/o2GvskrhHt
711968124745228288,2016-03-21 17:30:03,10,10,2185,7686,pupper,none,0.0,Winston,Twitter for iPhone,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://t.co/2e6cUtKUuc
711743778164514816,2016-03-21 02:38:34,11,10,944,2718,,Lakeland terrier,0.459515,Roosevelt,Twitter for iPhone,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://t.co/QcSIRDpfVg
711732680602345472,2016-03-21 01:54:29,10,10,3863,8405,,Ibizan hound,0.334929,None,Twitter for iPhone,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,https://t.co/1KiuZqqOD4
711694788429553666,2016-03-20 23:23:54,13,10,17355,31347,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,https://t.co/Ezu6jQrKAZ
711652651650457602,2016-03-20 20:36:28,9,10,862,3682,,none,0.0,Gary,Twitter for iPhone,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,https://t.co/Sk3CbhmKSW
711363825979756544,2016-03-20 01:28:47,11,10,1076,3463,,Pembroke,0.7509060000000001,None,Twitter for iPhone,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",https://t.co/nJIXSPfedK
711306686208872448,2016-03-19 21:41:44,3,10,704,3161,,Dandie Dinmont,0.0867925,None,Twitter for iPhone,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,https://t.co/wcwoGOkZvz
711008018775851008,2016-03-19 01:54:56,11,10,579,2859,pupper,French bulldog,0.731405,Chuckles,Twitter for iPhone,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://t.co/68iNM7B5gW
710997087345876993,2016-03-19 01:11:29,12,10,1319,4376,,malamute,0.28126,Milo,Twitter for iPhone,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://t.co/Mv37BHEyyD
710844581445812225,2016-03-18 15:05:29,10,10,647,2435,,Pembroke,0.200407,Staniel,Twitter for iPhone,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,https://t.co/UgkTw7TKyM
710833117892898816,2016-03-18 14:19:56,12,10,504,2565,,Pembroke,0.803742,Sora,Twitter for iPhone,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://t.co/PmTR4kxZkq
710658690886586372,2016-03-18 02:46:49,80,80,533,2213,,soft-coated wheaten terrier,0.948617,None,Twitter for iPhone,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,https://t.co/0eb7R1Om12
710588934686908417,2016-03-17 22:09:38,12,10,1761,4332,,Pembroke,0.982004,Beemo,Twitter for iPhone,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,https://t.co/kzMVMU8HBV
710283270106132480,2016-03-17 01:55:02,11,10,495,2065,,Shih-Tzu,0.932401,Gunner,Twitter for iPhone,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,https://t.co/ONuBILIYXZ
710272297844797440,2016-03-17 01:11:26,11,10,1186,4319,,Old English sheepdog,0.586307,infuriating,Twitter for iPhone,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://t.co/odfLzBonG2
710269109699739648,2016-03-17 00:58:46,13,10,1062,2292,,pug,0.415495,None,Twitter for iPhone,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://t.co/OcCDb2bng5
710153181850935296,2016-03-16 17:18:07,11,10,851,2786,,cocker spaniel,0.00271296,Lacy,Twitter for iPhone,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,https://t.co/fG5Pk3Et1I
710140971284037632,2016-03-16 16:29:35,8,10,840,2630,,Pekinese,0.95317,Tater,Twitter for iPhone,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://t.co/nLuPY3pY12
710117014656950272,2016-03-16 14:54:24,11,10,1878,5210,pupper,toy poodle,0.802092,None,Twitter for iPhone,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,https://t.co/h1OX2mLtxV
709918798883774466,2016-03-16 01:46:45,12,10,1030,3344,,Pembroke,0.956222,Watson,Twitter for iPhone,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,https://t.co/R1gLc5vDqG
709901256215666688,2016-03-16 00:37:03,12,10,98,639,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
709852847387627521,2016-03-15 21:24:41,12,10,1139,3348,,Chihuahua,0.945629,None,Twitter for iPhone,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,https://t.co/BNdVZEHRow
709566166965075968,2016-03-15 02:25:31,12,10,1135,3382,,chow,0.999837,Olaf,Twitter for iPhone,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://t.co/E9jaU59bh9
709556954897764353,2016-03-15 01:48:55,12,10,1014,3131,,golden retriever,0.790026,Cecil,Twitter for iPhone,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,https://t.co/ijJB0DuOIC
709519240576036864,2016-03-14 23:19:03,9,10,226,1433,,cocker spaniel,0.414982,Vince,Twitter for iPhone,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://t.co/aczGAV2dK4
709449600415961088,2016-03-14 18:42:20,10,10,541,2109,,Maltese dog,0.780187,Karma,Twitter for iPhone,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,https://t.co/c6af6nYEPo
709409458133323776,2016-03-14 16:02:49,8,10,645,2526,,Shetland sheepdog,0.79745,Billy,Twitter for iPhone,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://t.co/Yu0K98VZ9A
709225125749587968,2016-03-14 03:50:21,11,10,540,2293,,Labrador retriever,0.271109,Walker,Twitter for iPhone,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://t.co/k6fEWHSALn
709207347839836162,2016-03-14 02:39:42,11,10,5454,11938,,Chihuahua,0.948323,Penny,Twitter for iPhone,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,https://t.co/qcZDZGCapg
709198395643068416,2016-03-14 02:04:08,45,10,609,2350,,borzoi,0.490783,None,Twitter for iPhone,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",https://t.co/sedre1ivTK
709158332880297985,2016-03-13 23:24:56,10,10,391,1949,,Siberian husky,0.212957,Rodney,Twitter for iPhone,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,https://t.co/FjAj3ggXrR
709042156699303936,2016-03-13 15:43:18,9,10,1546,4518,,Rottweiler,0.0681793,Klevin,Twitter for iPhone,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,https://t.co/7BkkVNu5pd
708845821941387268,2016-03-13 02:43:08,9,10,849,2842,pupper,schipperke,0.74564,None,Twitter for iPhone,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,https://t.co/5DLJB4ssvI
708834316713893888,2016-03-13 01:57:25,10,10,474,1614,,Eskimo dog,0.283945,Malikai,Twitter for iPhone,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,https://t.co/Vd2FqHIIGn
708810915978854401,2016-03-13 00:24:26,10,10,6545,15756,,golden retriever,0.976139,Mister,Twitter for iPhone,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,https://t.co/2KcuJXL2r4
708738143638450176,2016-03-12 19:35:15,11,10,775,2641,,Pomeranian,0.933457,Coco,Twitter for iPhone,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://t.co/wsCB6LFNxD
708711088997666817,2016-03-12 17:47:45,11,10,677,2420,,German short-haired pointer,0.0526946,Smokey,Twitter for iPhone,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,https://t.co/Ah7WlYTUBQ
708479650088034305,2016-03-12 02:28:06,13,10,643,2437,,Shih-Tzu,0.218479,Bear,Twitter for iPhone,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,https://t.co/uC8kUqAz0W
708469915515297792,2016-03-12 01:49:25,11,10,773,2968,,Chihuahua,0.748163,Bobble,Twitter for iPhone,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,https://t.co/VwDc6PTDzk
708356463048204288,2016-03-11 18:18:36,10,10,1253,3422,,pug,0.871283,Oliver,Twitter for iPhone,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,https://t.co/oSuEGw0BhX
708349470027751425,2016-03-11 17:50:48,11,10,701,2254,,basenji,0.187158,River,Twitter for iPhone,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,https://t.co/tK7a0AxQfd
708149363256774660,2016-03-11 04:35:39,10,10,1476,4120,,Cardigan,0.350993,Jebberson,Twitter for iPhone,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,https://t.co/VEFkvWCoHF
708130923141795840,2016-03-11 03:22:23,11,10,812,3233,,French bulldog,0.710354,None,Twitter for iPhone,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,https://t.co/XKhobeGuvT
708119489313951744,2016-03-11 02:36:57,9,10,933,2574,,Norwich terrier,0.264483,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,https://t.co/kDamUfeIpm
708109389455101952,2016-03-11 01:56:49,10,10,530,1874,,Staffordshire bullterrier,0.5161060000000001,Remington,Twitter for iPhone,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,https://t.co/mhPSADiJmZ
708026248782585858,2016-03-10 20:26:26,13,10,1825,4209,,malinois,0.7864680000000001,None,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,https://t.co/5AJs8TIV1U
707995814724026368,2016-03-10 18:25:30,12,10,1070,2990,,none,0.0,Farfle,Twitter for iPhone,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,https://t.co/NiQQWzIzzq
707969809498152960,2016-03-10 16:42:10,11,10,911,2574,,toy poodle,0.908491,Rufus,Twitter for iPhone,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,https://t.co/dGoTWNfIsm
707776935007539200,2016-03-10 03:55:45,11,10,909,3141,,miniature pinscher,0.890426,Sadie,Twitter for iPhone,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://t.co/DB8fyeDs8B
707741517457260545,2016-03-10 01:35:01,10,10,582,2380,,whippet,0.738371,None,Twitter for iPhone,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://t.co/0nMgoue8IR
707693576495472641,2016-03-09 22:24:31,7,10,947,3246,,none,0.0,Jiminus,Twitter for iPhone,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,https://t.co/84L4ED9Tpi
707610948723478529,2016-03-09 16:56:11,12,10,5998,16232,,golden retriever,0.383223,Harper,Twitter for iPhone,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://t.co/oHKJHghrp5
707420581654872064,2016-03-09 04:19:44,4,10,663,2153,,kuvasz,0.149391,Keurig,Twitter for iPhone,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,https://t.co/xOrUyj7K30
707411934438625280,2016-03-09 03:45:22,11,10,568,2198,pupper,Lakeland terrier,0.7382770000000001,None,Twitter for iPhone,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://t.co/uQsCJ8pf51
707387676719185920,2016-03-09 02:08:59,10,10,1206,3344,,Chihuahua,0.888468,Clarkus,Twitter for iPhone,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://t.co/XP5o7zGn0E
707377100785885184,2016-03-09 01:26:57,9,10,1026,3121,,golden retriever,0.637225,None,Twitter for iPhone,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,https://t.co/iKThgKnW1j
707315916783140866,2016-03-08 21:23:50,10,10,602,2370,pupper,Bernese mountain dog,0.979235,Finnegus,Twitter for iPhone,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,https://t.co/BjpOa52jQ4
707297311098011648,2016-03-08 20:09:54,10,10,740,2673,,Blenheim spaniel,0.370717,Cassie,Twitter for iPhone,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,https://t.co/B6dmZmJBdK
707059547140169728,2016-03-08 04:25:07,11,10,642,2485,,Samoyed,0.8973120000000001,Cupcake,Twitter for iPhone,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,https://t.co/D7rorf4YKL
707038192327901184,2016-03-08 03:00:15,10,10,747,2096,,pug,0.642426,Kathmandu,Twitter for iPhone,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,https://t.co/z0cs7E4Xjj
